sepal_length,sepal_width,petal_length,petal_width,y_actual,y_pred,MinSub,MinSubTime,MinSubCount,MinSubRnd1,MinSubRnd1Time,MinSubRnd1Count,MinSubRnd3,MinSubRnd3Time,MinSubRnd3Count,MinSubRnd5,MinSubRnd5Time,MinSubRnd5Count,MinCard,MinCardTime,MinCardCount
-0.4160096885232032,1.0320572244889565,-1.3981381087490838,-1.3129767272601454,0,0,"{1: 1*x_1_0 + -1.0320572244889565 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.08118866599999919,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -1.0320572244889565 = 0}",0.08227681199999992,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -1.0320572244889565 = 0}",0.2695783170000041,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 0: 1*x_0_0 + 0.4160096885232032 = 0}",0.42871858600000223,2,"{1: 1*x_1_0 + -1.0320572244889565 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.17008134300002098,2
-1.1430169111851105,0.10644536396074403,-1.2844067007705793,-1.4444496972795189,0,0,"{1: 1*x_1_0 + -0.10644536396074403 = 0, 3: 1*x_3_0 + 1.4444496972795189 = 0}",0.08154982900000007,2,"{3: 1*x_3_0 + 1.4444496972795189 = 0, 0: 1*x_0_0 + 1.1430169111851105 = 0}",0.08269485100000296,2,"{3: 1*x_3_0 + 1.4444496972795189 = 0, 0: 1*x_0_0 + 1.1430169111851105 = 0}",0.2618091100000015,2,"{3: 1*x_3_0 + 1.4444496972795189 = 0, 0: 1*x_0_0 + 1.1430169111851105 = 0}",0.43475585299999864,2,"{1: 1*x_1_0 + -0.10644536396074403 = 0, 3: 1*x_3_0 + 1.4444496972795189 = 0}",0.17420677600000545,2
-0.9006811702978088,1.7262661198851155,-1.2844067007705793,-1.1815037572407716,0,0,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.08240776200000077,2,"{3: 1*x_3_0 + 1.1815037572407716 = 0, 0: 1*x_0_0 + 0.9006811702978088 = 0}",0.08503495200000089,2,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.26166034100000246,2,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.4361688559999948,2,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.16796208400000978,2
0.5533332750260068,0.5692512942248498,0.5352958268854958,0.5276448530110863,1,1,"{2: 1*x_2_0 + -0.5352958268854958 = 0, 3: 1*x_3_0 + -0.5276448530110863 = 0}",0.167873586999999,2,"{2: 1*x_2_0 + -0.5352958268854958 = 0, 3: 1*x_3_0 + -0.5276448530110863 = 0}",0.17258987099999956,2,"{3: 1*x_3_0 + -0.5276448530110863 = 0, 2: 1*x_2_0 + -0.5352958268854958 = 0}",0.5294297220000033,2,"{3: 1*x_3_0 + -0.5276448530110863 = 0, 2: 1*x_2_0 + -0.5352958268854958 = 0}",0.8994602519999972,2,"{2: 1*x_2_0 + -0.5352958268854958 = 0, 3: 1*x_3_0 + -0.5276448530110863 = 0}",0.3828215279999938,2
0.7956690159133096,-0.12495760117130933,1.1608185707672714,1.3164826731273285,2,2,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.08962695299999979,3,"{3: 1*x_3_0 + -1.3164826731273285 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 0: 1*x_0_0 + -0.7956690159133096 = 0}",0.09482389300000449,3,"{3: 1*x_3_0 + -1.3164826731273285 = 0, 0: 1*x_0_0 + -0.7956690159133096 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0}",0.28933310899999753,3,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.4884882019999992,3,"{0: 1*x_0_0 + -0.7956690159133096 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.34597855399999844,3
-0.29484181807955234,-1.281972426831575,0.08037019497147688,-0.12971999708578205,1,1,"{2: 1*x_2_0 + -0.08037019497147688 = 0, 3: 1*x_3_0 + 0.12971999708578205 = 0}",0.1925955789999989,2,"{2: 1*x_2_0 + -0.08037019497147688 = 0, 3: 1*x_3_0 + 0.12971999708578205 = 0}",0.20043861799999974,2,"{3: 1*x_3_0 + 0.12971999708578205 = 0, 2: 1*x_2_0 + -0.08037019497147688 = 0}",0.6105280129999997,2,"{2: 1*x_2_0 + -0.08037019497147688 = 0, 3: 1*x_3_0 + 0.12971999708578205 = 0}",1.0157175849999902,2,"{2: 1*x_2_0 + -0.08037019497147688 = 0, 3: 1*x_3_0 + 0.12971999708578205 = 0}",0.4047513080000158,2
-0.1736739476359004,-0.587763531435416,0.421564418906991,0.13322594295296525,1,1,"{2: 1*x_2_0 + -0.421564418906991 = 0, 3: 1*x_3_0 + -0.13322594295296525 = 0}",0.17063094899999953,2,"{2: 1*x_2_0 + -0.421564418906991 = 0, 3: 1*x_3_0 + -0.13322594295296525 = 0}",0.17756539299999474,2,"{3: 1*x_3_0 + -0.13322594295296525 = 0, 2: 1*x_2_0 + -0.421564418906991 = 0}",0.5584455559999952,2,"{2: 1*x_2_0 + -0.421564418906991 = 0, 3: 1*x_3_0 + -0.13322594295296525 = 0}",0.9246638850000011,2,"{2: 1*x_2_0 + -0.421564418906991 = 0, 3: 1*x_3_0 + -0.13322594295296525 = 0}",0.38539479700000356,2
0.6745011454696588,-0.587763531435416,1.0470871627887666,1.3164826731273285,2,2,"{1: 1*x_1_0 + 0.587763531435416 = 0, 2: 1*x_2_0 + -1.0470871627887666 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.08912338600000069,3,"{0: 1*x_0_0 + -0.6745011454696588 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0, 1: 1*x_1_0 + 0.587763531435416 = 0}",0.09439240700000084,3,"{2: 1*x_2_0 + -1.0470871627887666 = 0, 0: 1*x_0_0 + -0.6745011454696588 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.29329748300000347,3,"{3: 1*x_3_0 + -1.3164826731273285 = 0, 1: 1*x_1_0 + 0.587763531435416 = 0, 0: 1*x_0_0 + -0.6745011454696588 = 0}",0.4897205580000019,3,"{0: 1*x_0_0 + -0.6745011454696588 = 0, 1: 1*x_1_0 + 0.587763531435416 = 0, 3: 1*x_3_0 + -1.3164826731273285 = 0}",0.3469554129999892,3
-1.3853526520724133,0.3378483290927974,-1.2275409967813269,-1.3129767272601454,0,0,"{1: 1*x_1_0 + -0.3378483290927974 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.08246029999999926,2,"{0: 1*x_0_0 + 1.3853526520724133 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.08640219200000132,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -0.3378483290927974 = 0}",0.2743302880000016,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -0.3378483290927974 = 0}",0.443071063000005,2,"{1: 1*x_1_0 + -0.3378483290927974 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.16901534799998785,2
0.31099753413870407,-0.12495760117130933,0.6490272348640006,0.7905907930498337,2,2,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.6490272348640006 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0}",0.09062134000000022,3,"{3: 1*x_3_0 + -0.7905907930498337 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.6490272348640006 = 0}",0.09384817499999798,3,"{3: 1*x_3_0 + -0.7905907930498337 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.6490272348640006 = 0}",0.3049532539999973,3,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0, 2: 1*x_2_0 + -0.6490272348640006 = 0}",0.4836207249999944,3,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.6490272348640006 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0}",0.40277740000001927,3
-1.0218490407414595,0.8006542593569032,-1.2275409967813269,-1.0500307872213979,0,0,"{1: 1*x_1_0 + -0.8006542593569032 = 0, 3: 1*x_3_0 + 1.0500307872213979 = 0}",0.10329968099999931,2,"{3: 1*x_3_0 + 1.0500307872213979 = 0, 1: 1*x_1_0 + -0.8006542593569032 = 0}",0.11146989099999871,2,"{3: 1*x_3_0 + 1.0500307872213979 = 0, 1: 1*x_1_0 + -0.8006542593569032 = 0}",0.4102720859999991,2,"{0: 1*x_0_0 + 1.0218490407414595 = 0, 3: 1*x_3_0 + 1.0500307872213979 = 0}",0.9486381290000026,2,"{1: 1*x_1_0 + -0.8006542593569032 = 0, 3: 1*x_3_0 + 1.0500307872213979 = 0}",0.1914723170000059,2
0.6745011454696588,-0.587763531435416,1.0470871627887666,1.1850097031079547,2,2,"{1: 1*x_1_0 + 0.587763531435416 = 0, 2: 1*x_2_0 + -1.0470871627887666 = 0, 3: 1*x_3_0 + -1.1850097031079547 = 0}",0.08876314599999979,3,"{2: 1*x_2_0 + -1.0470871627887666 = 0, 3: 1*x_3_0 + -1.1850097031079547 = 0, 1: 1*x_1_0 + 0.587763531435416 = 0}",0.08826628199999931,3,"{2: 1*x_2_0 + -1.0470871627887666 = 0, 1: 1*x_1_0 + 0.587763531435416 = 0, 3: 1*x_3_0 + -1.1850097031079547 = 0}",0.2860324219999981,3,"{2: 1*x_2_0 + -1.0470871627887666 = 0, 0: 1*x_0_0 + -0.6745011454696588 = 0, 3: 1*x_3_0 + -1.1850097031079547 = 0}",0.46653592100000196,3,"{1: 1*x_1_0 + 0.587763531435416 = 0, 2: 1*x_2_0 + -1.0470871627887666 = 0, 3: 1*x_3_0 + -1.1850097031079547 = 0}",0.4057308750000175,3
2.4920192021244283,1.7262661198851155,1.5020127947027857,1.053536733088581,2,2,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 2: 1*x_2_0 + -1.5020127947027857 = 0, 3: 1*x_3_0 + -1.053536733088581 = 0}",0.08836217499999854,3,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + -1.053536733088581 = 0, 2: 1*x_2_0 + -1.5020127947027857 = 0}",0.09149592300000364,3,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 3: 1*x_3_0 + -1.053536733088581 = 0, 2: 1*x_2_0 + -1.5020127947027857 = 0}",0.2935262669999972,3,"{3: 1*x_3_0 + -1.053536733088581 = 0, 2: 1*x_2_0 + -1.5020127947027857 = 0, 1: 1*x_1_0 + -1.7262661198851155 = 0}",0.4730602780000055,3,"{1: 1*x_1_0 + -1.7262661198851155 = 0, 2: 1*x_2_0 + -1.5020127947027857 = 0, 3: 1*x_3_0 + -1.053536733088581 = 0}",0.41745594699997923,3
1.0380047568006125,-0.12495760117130933,0.8196243468317574,1.4479556431467018,2,2,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.8196243468317574 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.08965229799999896,3,"{3: 1*x_3_0 + -1.4479556431467018 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 2: 1*x_2_0 + -0.8196243468317574 = 0}",0.09259138300000558,3,"{0: 1*x_0_0 + -1.0380047568006125 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.2900752199999985,3,"{2: 1*x_2_0 + -0.8196243468317574 = 0, 0: 1*x_0_0 + -1.0380047568006125 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.472648274000008,3,"{0: 1*x_0_0 + -1.0380047568006125 = 0, 1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.35226313699999423,3
1.0380047568006125,-1.281972426831575,1.1608185707672714,0.7905907930498337,2,2,"{1: 1*x_1_0 + 1.281972426831575 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0}",0.08979235199999813,3,"{3: 1*x_3_0 + -0.7905907930498337 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 1: 1*x_1_0 + 1.281972426831575 = 0}",0.0943906919999975,3,"{2: 1*x_2_0 + -1.1608185707672714 = 0, 1: 1*x_1_0 + 1.281972426831575 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0}",0.28550107699999927,3,"{3: 1*x_3_0 + -0.7905907930498337 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 1: 1*x_1_0 + 1.281972426831575 = 0}",0.4861542489999948,3,"{1: 1*x_1_0 + 1.281972426831575 = 0, 2: 1*x_2_0 + -1.1608185707672714 = 0, 3: 1*x_3_0 + -0.7905907930498337 = 0}",0.4067172259999836,3
1.1591726272442633,0.3378483290927974,1.217684274756524,1.4479556431467018,2,2,"{1: 1*x_1_0 + -0.3378483290927974 = 0, 2: 1*x_2_0 + -1.217684274756524 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.08981251300000181,3,"{1: 1*x_1_0 + -0.3378483290927974 = 0, 0: 1*x_0_0 + -1.1591726272442633 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.09297775600000335,3,"{1: 1*x_1_0 + -0.3378483290927974 = 0, 2: 1*x_2_0 + -1.217684274756524 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.28446616400000124,3,"{3: 1*x_3_0 + -1.4479556431467018 = 0, 2: 1*x_2_0 + -1.217684274756524 = 0, 0: 1*x_0_0 + -1.1591726272442633 = 0}",0.4736495669999954,3,"{0: 1*x_0_0 + -1.1591726272442633 = 0, 1: 1*x_1_0 + -0.3378483290927974 = 0, 3: 1*x_3_0 + -1.4479556431467018 = 0}",0.3419813369999929,3
-1.2641847816287624,-0.12495760117130933,-1.3412724047598317,-1.1815037572407716,0,0,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.09812420499999774,2,"{3: 1*x_3_0 + 1.1815037572407716 = 0, 0: 1*x_0_0 + 1.2641847816287624 = 0}",0.091700165000006,2,"{3: 1*x_3_0 + 1.1815037572407716 = 0, 0: 1*x_0_0 + 1.2641847816287624 = 0}",0.2914528419999982,2,"{3: 1*x_3_0 + 1.1815037572407716 = 0, 0: 1*x_0_0 + 1.2641847816287624 = 0}",0.4752723950000046,2,"{1: 1*x_1_0 + 0.12495760117130933 = 0, 3: 1*x_3_0 + 1.1815037572407716 = 0}",0.18548155900001007,2
-1.2641847816287624,0.10644536396074403,-1.2275409967813269,-1.3129767272601454,0,0,"{1: 1*x_1_0 + -0.10644536396074403 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.08755200699999932,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 0: 1*x_0_0 + 1.2641847816287624 = 0}",0.08502454799999981,2,"{0: 1*x_0_0 + 1.2641847816287624 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.25988825900000023,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -0.10644536396074403 = 0}",0.43482366500001035,2,"{1: 1*x_1_0 + -0.10644536396074403 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.17596076800001015,2
-1.5065205225160652,1.2634601896210098,-1.568735220716841,-1.3129767272601454,0,0,"{1: 1*x_1_0 + -1.2634601896210098 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.07495449099999973,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 0: 1*x_0_0 + 1.5065205225160652 = 0}",0.08331988299999438,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 1: 1*x_1_0 + -1.2634601896210098 = 0}",0.2400076879999986,2,"{3: 1*x_3_0 + 1.3129767272601454 = 0, 0: 1*x_0_0 + 1.5065205225160652 = 0}",0.4309910150000036,2,"{1: 1*x_1_0 + -1.2634601896210098 = 0, 3: 1*x_3_0 + 1.3129767272601454 = 0}",0.16236054800000943,2
-0.1736739476359004,3.1146839106774356,-1.2844067007705793,-1.0500307872213979,0,0,"{1: 1*x_1_0 + -3.1146839106774356 = 0, 3: 1*x_3_0 + 1.0500307872213979 = 0}",0.07291842100000068,2,"{3: 1*x_3_0 + 1.0500307872213979 = 0, 1: 1*x_1_0 + -3.1146839106774356 = 0}",0.07686061300000091,2,"{3: 1*x_3_0 + 1.0500307872213979 = 0, 1: 1*x_1_0 + -3.1146839106774356 = 0}",0.2542967090000019,2,"{3: 1*x_3_0 + 1.0500307872213979 = 0, 1: 1*x_1_0 + -3.1146839106774356 = 0}",0.45365313400000673,2,"{1: 1*x_1_0 + -3.1146839106774356 = 0, 3: 1*x_3_0 + 1.0500307872213979 = 0}",0.1614337419999856,2
